NAME	Tumor_POU1F1	Neutrophil	Mast	Fibroblast	T_NK_cell	Epithelial	Tumor_NR5A1	Endothelial	MDC	Tumor_TBX19
TMEM38A	59.3123429841235	1	1	1	1	54.5864309605299	1	1	1	40.4996996603985
TMEM39B	1	20.6374171354806	1	1	1	1	1	1	1	35.5129322988177
TMEM45A	171.94769483918	1	1	57.1150083010349	148.485057411422	43.861342997367	1	36.402559517799	61.6909762579004	1
TMEM47	1	1	1	222.855807917341	1	141.222602113346	1	127.788945372154	1	1
TMEM53	1	1	1	1	1	1	1	1	1	56.9962898431111
TMEM54	1	1	1	34.7784286044946	1	62.29144078039	39.0042396866336	1	1	1
TMEM67	31.7076647153304	83.5444624088266	1	1	1	1	31.8381460080034	1	1	1
TMEM88	1	1	31.087441404255	1	1	1	1	195.547118348796	1	1
TMEM97	1	20.6374171354806	1	1	1	1	1	1	1	1
TMEM98	1	1	1	181.365401072886	1	354.825378913606	1	1	1	1
TMIE	1	59.1021271836776	44.4417529390534	1	1	1	107.200917647849	1	1	37.7685175507457
TMPRSS6	1	1	1	1	1	1	1	1	1	86.5664965013506
TMSB15B	1	26.434790312712	44.3259294225525	1	1	1	43.5116637041004	1	1	1
TMTC2	30.2470823845456	1	1	1	1	41.2101205911495	1	1	1	37.8985539643569
TNC	1	1	1	147.246612010103	1	163.998820686572	1	1	1	1
TNFAIP2	1	64.8024996378001	1	80.4831377761446	1	75.9365843526035	1	124.22651327137	157.910271636621	1
TNFAIP3	1	168.919898779734	757.757071900586	300.937076588602	296.278616739427	196.193186305065	1	285.06044283172	369.503731104089	1
TNFAIP8	1	1	179.401533135731	1	1	1	1	1	30.7905472979231	1
TNFAIP8L1	50.1095884503912	1	103.684845703036	46.0567899789074	60.3327374392262	1	1	149.323145429352	1	1
TNFRSF10A	1	1	1	1	1	1	1	60.5883560481582	1	1
TNFRSF10D	1	1	1	64.4857539591021	1	1	1	209.290819902206	1	1
TNFRSF11A	47.9340058649549	59.9874823277867	147.5890488785	1	54.5850089869704	1	1	1	32.9737610143821	1
TNFRSF19	39.6250449054529	1	1	1	1	143.602108353313	1	1	1	1
TNFRSF1B	1	41.6132716943417	1	1	48.0327142471453	1	1	60.0983406477803	118.996232657758	1
TNFSF10	1	1	104.28075725717	1	1	74.0884150767815	1	153.951736666736	1	1
TNIP2	1	1	1	41.0148779576521	1	1	1	51.8940523452632	1	1
TNNT1	1	1	146.685192207848	1	1	65.9787787145734	1	1	1	49.6799405782142
TNR	108.711875555192	1	1	1	61.3980255813151	1	1	1	1	1
TNS1	1	86.6438731874445	61.2297041075897	588.098304566203	1	98.2576322734633	71.7555339785077	288.115109577794	1	1
TNS2	1	1	1	114.984378752773	1	1	1	131.58747991163	1	1
TNS3	1	1	1	202.300212228963	1	40.2766899229572	1	76.7144382656961	1	1
TOE1	1	33.6256783737067	1	1	1	1	1	1	1	1
TOMM40	37.3368645289519	1	1	47.0389796148155	1	1	1	1	1	29.5623465767475
TOP3A	1	1	44.7991696368008	1	1	1	1	1	1	1
TOR1B	1	39.8666845917854	1	1	1	1	1	1	1	1
TOR2A	1	95.1922019567696	1	1	1	1	1	1	38.3058906836977	24.9788936490456
TOX	1	40.8595940157115	132.509044866045	1	1	1	1	1	1	1
TP53I13	1	1	44.3259294225525	1	1	1	27.6033051006163	1	1	1
TPBG	1	1	1	77.7695545933281	1	145.31015156564	56.745112939062	1	1	1
TPD52L1	1	1	1	1	1	239.40272192448	51.8667889633613	1	1	1
TPM2	1	1	1	418.440182056414	1	46.2317200883983	1	101.247989793068	1	1
TPPP	42.8433093846296	1	44.3259294225525	1	37.8037289156183	1	1	1	1	27.8414765140534
TRAF4	1	21.9758545588611	104.832469544713	55.8594137331581	1	80.5131313354447	1	43.3824457468459	1	1
TRAF5	1	57.6435706552609	44.3259294225525	1	1	1	30.6325221336743	1	1	1
TRAF6	1	1	1	1	1	1	1	39.6343499412688	1	1
TRAF7	1	1	44.7991696368008	1	37.5317571405605	1	1	45.5143929907116	1	1
TRAM1L1	1	1	1	1	1	1	1	1	1	33.9982163102728
TRAM2	1	1	1	108.458640163898	1	1	1	45.8008789566411	1	1
TRANK1	1	1	1	39.5347851477357	1	1	32.9402001128938	1	1	1
TRAPPC13	33.5622329576388	1	1	1	1	1	1	1	1	47.9923281306092
TRAPPC2	50.9725083936852	1	1	1	51.0387268211484	1	27.1856841726827	1	31.2018045769037	25.5519374996104
TRAPPC6A	1	1	44.3259294225525	1	1	1	1	1	1	1
TRAPPC9	1	1	1	1	33.2658840598509	1	40.2358307260574	1	1	36.4474923180625
TRDN	1	1	1	1	1	63.8284644848674	1	1	1	48.0547563233463
TRERF1	1	1	1	58.3362967983141	1	1	39.3690447763027	1	1	1
TRIL	1	1	1	1	1	47.2785536311576	1	1	1	1
TRIM14	1	1	44.7991696368008	1	1	36.7125395770581	1	1	69.3182650776567	1
TRIM16	1	1	1	51.8742045466612	1	1	1	56.982471940181	1	1
TRIM21	1	40.4702442929344	1	1	1	1	1	1	1	1
TRIM3	1	1	1	38.0295691548323	1	1	1	36.2486715584521	1	107.864091309449
TRIM39	38.4068074816203	1	1	1	42.4338266756573	1	1	1	1	1
TRIM47	1	1	1	1	1	41.9822728547044	42.8225315535084	39.8440457564734	1	1
TRIM5	1	1	1	47.9582047122636	1	1	1	1	1	1
TRIM62	1	1	1	37.4735979228632	1	1	1	1	1	52.6726186050456
TRIM7	35.8951677390141	1	1	1	1	1	1	1	1	1
TRIP10	1	1	1	119.833576574109	1	105.251982660051	1	123.240298530175	1	1
TRIP13	1	1	87.876534526366	1	1	1	1	1	1	1
TRIP6	1	1	1	107.641043514871	1	114.575288518692	1	54.1346836684611	1	1
TRIT1	1	1	1	1	1	1	30.039309531805	1	1	30.7800047317547
TRMO	33.772816441306	43.1269879361058	51.582047826637	1	41.4408753603783	1	1	1	1	1
TRMT1	1	1	104.513476473063	1	1	1	1	1	1	1
TRMT10B	28.8406524402751	50.9900596656566	1	1	1	1	1	1	1	1
TRMT11	58.4526530719089	1	44.3259294225525	1	39.656094307016	1	46.3927439417361	1	1	1
TRMT12	1	27.9007076277452	1	1	1	1	1	1	1	1
TRMT13	1	73.6711173489941	1	1	1	1	1	1	1	1
TRMT2B	29.3087694395391	1	1	1	1	1	1	1	1	1
TRNT1	55.0189653070487	1	1	1	44.2213940325309	1	34.5847779590151	1	36.2180549994387	1
TRPC3	75.4236373378882	1	31.087441404255	1	114.256551302585	1	1	1	33.2637515066963	30.6915545992335
TRPC6	1	1	1	131.220154633267	1	1	1	1	1	1
TRPM3	1	1	1	1	1	1	27.0568776163058	1	1	42.8413074956826
TRPM4	1	1	1	1	1	29.5756956134737	1	1	1	1
TRPS1	37.438553574045	1	147.883816038306	64.0732933374992	1	75.3108379017591	1	1	1	1
TSEN2	1	27.7853164903666	1	1	1	1	1	1	1	1
TSEN54	1	1	1	1	1	1	1	1	1	41.0426630939998
TSGA10	1	1	44.3259294225525	1	1	1	40.223661813159	1	1	45.1358425121531
TSHZ2	63.9305964906711	73.4218558139696	179.230952234764	1	1	219.504931464353	1	1	1	1
TSHZ3	1	1	1	47.7249868398254	1	1	1	1	1	1
TSKU	1	1	1	64.6708641031951	1	148.12995477793	1	1	1	1
TSPAN1	1	256.242024614733	103.959353834291	1	1	154.316813258804	132.389667290941	1	49.6797008882567	42.8086525324666
TSPAN12	1	1	1	34.8581782927643	1	82.589916389978	1	53.7150317886328	1	1
TSPAN15	1	1	1	1	1	46.5239614032511	1	51.5574736501743	1	1
TSPAN18	1	1	1	1	1	1	1	226.141361807574	1	1
TSPAN2	1	20.6724473742631	44.4417529390534	1	1	1	1	1	1	1
TSPAN4	1	1	1	38.5262126397625	1	1	1	1	1	1
TSPAN9	1	1	1	71.2140542241468	1	1	1	64.0733105779404	1	1
TSPOAP1	1	99.9399863681573	1	1	30.7159049518114	41.1893082883897	57.3389622652245	1	1	40.0040691565777
TST	1	1	1	1	1	93.0649033019871	1	1	1	1
TTC13	32.9259865264119	1	44.7991696368008	1	1	1	1	1	1	1
TTC21B	36.106631400524	1	1	36.3608662742694	1	1	47.9098362465812	1	1	46.2405092252281
TTC27	1	1	44.3259294225525	1	1	1	1	1	1	1
TTC33	28.7859329457718	1	57.3576751851646	1	1	1	1	1	1	1
TTC39C	140.674817350203	1	1	1	148.219557847127	1	1	1	68.3949128960822	86.1509954239667
TTI2	1	1	44.3259294225525	1	1	1	1	1	1	1
TTLL12	1	79.6213762792937	1	1	1	1	53.1127493651569	1	1	39.1499341727692
TTLL5	1	79.3393096759094	1	1	1	1	1	28.9211428094232	1	1
TTN	134.967095362423	1	1	1	167.433697252744	1	1	1	1	1
TTPAL	43.0471281970697	62.4941211517931	1	1	1	1	29.2482866324387	1	1	33.6056923822239
TTYH1	1	1	1	1	1	141.18158465474	1	1	1	1
TTYH3	1	1	1	66.8770282182978	1	39.5221136021707	1	38.9350596637551	98.9537968138556	1
TUBA4A	27.6272693396584	99.3020790582714	1	1	76.1181318549384	50.718615400065	1	42.3727342335454	1	1
TUBB6	1	1	1	131.015135608425	1	87.7441507564333	1	172.434025342608	1	1
TUBD1	1	1	1	1	1	1	1	1	1	42.7599621646033
TUBE1	36.7024810016842	26.6249553313177	1	1	1	1	1	1	1	1
TUBGCP3	1	1	61.205184851733	1	1	1	1	1	1	1
TUBGCP6	1	1	1	1	31.1896507938236	1	1	1	35.4247124186743	46.4055060370055
TUT1	1	1	44.3259294225525	1	1	1	1	1	1	1
TXNDC16	1	43.2665519254914	1	1	1	1	58.0568558973102	1	32.2664819302242	1
TXNL4B	1	1	1	41.8090615495506	1	1	1	1	1	1
TXNRD3	1	1	44.4417529390534	1	1	1	1	1	1	1
TYROBP	1	284.996663901269	126.702823705198	1	52.8437012416905	1	1	1	501.006340147895	1
TYSND1	1	47.1282768540469	1	1	1	1	1	1	1	1
UACA	1	1	1	670.644465891894	1	146.683230108275	1	417.905223797343	54.8554293249889	157.486570144032
UAP1L1	1	1	1	1	1	1	1	1	33.4519783696866	27.7870106960635
UBAC2	1	1	61.205184851733	1	1	1	1	1	39.1751168813063	25.9214102854188
UBE2O	45.593962794005	1	1	1	37.7325758785731	1	30.6880153966421	1	35.2093793749715	1
UBE2QL1	83.0129353629229	1	104.116554979217	1	41.6126165058937	1	1	1	1	1
UBIAD1	40.3068218173294	76.8969765757568	1	1	27.9335856382611	1	1	1	1	36.5532599098134
UBQLN4	1	20.7041525407794	1	1	1	34.5993498831839	1	1	1	1
UBXN2B	1	85.6244871488821	1	1	1	28.3509641222906	1	1	1	1
UCK1	1	42.8567040163125	1	1	1	1	1	1	1	30.9242423188299
UCP2	1	72.9401325052801	1	1	105.721087455605	103.726436782017	92.5096202910991	1	234.177617127661	42.1657560478638
UGT2A1	1	80.3658116222634	151.863125901745	1	1	1	1	1	1	141.968285546668
ULK2	1	1	1	34.5691001466998	1	1	1	1	1	1
ULK3	1	40.0814165373358	163.848227991703	1	44.11086746739	1	51.1229229667275	1	49.5387881240558	75.210794172358
UNC13C	1	1	51.582047826637	1	1	1	70.4587620675924	1	1	1
UNC5B	1	1	1	209.397939571159	1	1	1	161.174735225808	42.4167886617406	1
UNC5D	1	85.7958514855588	44.4417529390534	1	30.146749348054	1	78.3707766581881	1	1	1
UNC93B1	1	1	1	1	1	1	1	1	51.3577044970812	1
UNKL	36.4381314838027	1	1	1	1	1	34.5383072741631	1	1	1
UPP1	1	72.8802353241963	44.3259294225525	1	1	1	1	130.05804886695	1	1
UPRT	35.6098752174477	1	1	1	1	1	1	1	1	1
UQCRHL	1	54.2159188924193	1	1	1	1	1	1	1	1
URB1	61.2829984956041	1	1	1	42.5078643903099	1	1	1	1	1
USB1	1	1	1	34.2035899162994	1	1	1	1	1	31.2432436433851
USE1	31.3250959803071	1	1	1	1	1	1	1	1	27.8498595402324
USH1C	1	1	1	1	1	191.722985220337	1	1	1	27.5695919229866
USP20	1	1	76.1513696808799	1	1	1	1	1	1	1
USP21	1	1	1	1	1	1	1	1	1	28.6273285517792
USP35	1	1	1	1	1	1	30.654031203708	1	1	1
USP54	1	1	51.582047826637	1	1	110.556023802522	1	1	1	57.4927137988873
USP9Y	1	52.7882104247127	126.702823705198	1	1	1	52.2390794844285	1	1	1
VAC14	1	1	1	1	1	1	1	1	32.6850832803358	1
VAMP1	1	40.0681649009539	1	1	1	1	1	1	1	1
VAMP5	1	1	1	42.5197293887698	1	32.4153294565167	1	164.937180785758	32.4742421251783	29.1731629122833
VAMP8	1	1	104.28075725717	1	66.4397747024872	334.83000150637	1	76.069799031664	189.777712830803	108.245985842828
VANGL1	1	1	1	1	1	1	1	40.5433799236566	1	1
VANGL2	1	1	1	1	1	45.7586793110327	38.3381313644426	1	1	1
VASH1	1	27.7853164903666	1	51.5600882877057	1	1	45.1902236773668	159.569001158642	99.2472650969212	1
VASN	1	1	1	164.721663380479	1	85.0451885108548	1	1	1	1
VAT1L	1	47.1282768540469	44.4417529390534	1	1	1	50.8134489035713	1	1	1
VAV3	1	1	1	1	1	1	1	49.4077588208281	1	39.1503640668108
VCAM1	1	1	1	81.1169161487121	1	1	1	95.9697453241448	1	1
VCAN	1	1	1	821.294463704187	1	1	1	1	1	1
VCPKMT	1	23.6291347900108	1	1	1	1	1	1	1	31.9126643925673
VDR	173.584718896493	39.6018393995391	57.3576751851646	1	135.604186024754	66.4435133834306	1	1	49.9984285058221	1
VEGFC	1	1	1	1	1	1	1	91.228959533005	1	1
VEPH1	46.5406951267781	1	1	1	58.8252585190925	350.892395133918	36.5200971849883	1	1	1
VIM	1	189.163509760583	1680.21034686191	2740.24739018219	225.84762873947	1752.72681119143	1	2218.48346348512	330.124893344894	1
VLDLR	1	43.363533170567	1	1	1	1	26.5379307949364	1	1	81.6321293942623
VMO1	1	1	1	1	1	160.146261133599	58.5447570612628	1	29.408352528229	1
VPS18	39.3858363859686	1	51.582047826637	1	1	1	29.8502997765516	1	1	1
VPS33A	38.9030953478393	1	44.4417529390534	1	54.7402630436016	1	1	1	1	32.8617661360728
VPS50	35.099214962641	1	1	1	34.719784547026	1	1	1	1	36.4101939949402
VSIG10	1	59.0904533532168	1	1	1	36.0272569903992	1	1	1	1
VSIG4	1	1	1	1	1	1	1	1	151.115346819418	1
VSIR	1	165.333581514354	31.087441404255	54.4155941019825	1	1	1	69.0600179958361	128.306947139684	1
VSTM2L	1	47.0374679119416	1	1	1	1	61.7688442434443	1	1	38.4846952131522
VSTM4	1	1	1	199.351347860782	1	40.7556232522432	1	69.9309392740579	1	80.732279833813
VWA1	1	1	1	1	1	1	1	217.090462940292	1	1
VWF	1	1	1	1	1	1	1	400.051434422378	1	1
WAS	1	174.971495966672	87.876534526366	1	60.2709707751845	1	1	1	136.041511730624	1
WASF3	1	1	1	28.9459364819344	1	1	33.0189716531733	1	1	1
WASHC1	1	1	1	1	1	1	37.1029587437575	1	40.5662641393751	36.1559984263007
WDR18	1	1	1	1	1	1	1	1	1	37.3546625163461
WDR25	37.444802060341	79.1257281291916	1	1	1	1	33.5199574138087	1	1	1
WDR31	1	1	1	1	1	1	30.6314423003783	1	1	36.8669697642186
WDR35	36.4340149515136	1	147.5890488785	1	34.7598208490492	1	42.7903354227156	1	1	44.1168210543298
WDR41	1	1	1	44.4672927055857	1	1	1	1	1	1
WDR46	1	1	44.4417529390534	1	1	1	1	1	1	1
WDR55	49.6962204297779	1	1	35.2286791471878	30.5498102914584	1	1	1	35.0380517959068	1
WDR5B	34.4243872489925	1	1	1	1	1	1	1	1	1
WDR70	47.0756153949881	1	104.28075725717	1	28.9278763630191	1	1	32.1906325680948	28.9815660694401	43.4607174363424
WDR89	33.9684278494691	1	1	1	1	1	1	1	1	28.2671494897143
WDR91	1	1	179.401533135731	1	1	1	1	1	31.892825955033	1
WDSUB1	1	74.2133968055315	1	1	1	1	34.4017390498496	1	32.2343550553645	46.3471364347687
WFDC2	1	472.496160768672	234.421949129445	1	1	1032.38115669811	397.414889847136	40.3582136129927	92.5055773049272	1
WNK3	33.1821240133064	90.4900694610002	119.078110747634	1	44.6738080346775	1	161.925238245201	1	44.5341792700035	1
WRAP73	1	43.2665519254914	1	1	1	1	1	1	1	1
WRN	60.2999541928245	1	1	1	39.8365540851943	1	44.2120457285912	1	1	1
WWC1	1	1	1	1	1	131.560188908144	1	1	1	1
WWC2	1	1	1	85.6253082615414	1	56.0335215537558	1	66.9505691964835	1	1
WWC3	29.9665206956389	1	104.832469544713	82.2935562110812	1	53.3235063602164	1	78.0439754013564	1	1
WWTR1	1	1	1	140.564276074947	1	233.561652070296	1	312.674816854526	1	1
XAB2	1	62.6079549878344	1	1	1	1	1	1	1	1
XK	1	1	1	1	1	1	1	1	1	50.1074582943795
XKR4	48.2730360601842	1	104.116554979217	1	52.2332499696461	1	32.9589394258929	1	1	1
XKR8	1	50.5298424177559	1	1	1	1	1	1	1	1
XPO4	1	26.434790312712	1	1	1	1	28.5908619447586	1	1	29.1579523986302
XPO5	29.9955966151377	1	44.3259294225525	1	1	1	27.9161789124442	1	29.6305876326421	32.6860598335811
XRCC4	1	64.5996917340799	1	1	1	1	1	1	1	1
XRRA1	1	47.1282768540469	1	1	1	1	1	1	1	29.4584648185577
XXYLT1	1	1	1	36.1505555341321	1	1	1	1	1	1
YAE1	1	53.434671424097	1	1	1	1	1	1	1	33.5662449073151
YAP1	1	1	1	173.811812347774	1	139.704451889495	1	65.079378367231	1	1
YEATS2	1	1	1	1	38.0720215411225	1	35.6559876042758	44.7537834562895	34.1949160064384	1
YOD1	1	1	44.3259294225525	1	1	1	1	1	1	1
YPEL1	1	112.2948785322	1	1	1	1	1	1	1	40.3952715212514
ZBED8	32.2903847339742	1	1	1	1	1	1	1	1	1
ZBTB14	1	1	44.3259294225525	1	1	1	1	1	1	1
ZBTB17	1	42.6771588255243	44.3259294225525	1	1	1	1	1	1	1
ZBTB2	1	1	1	51.633255027445	1	36.8573576106197	1	75.4161521433191	1	1
ZBTB22	1	93.4481127835147	1	1	1	1	33.0398023387702	1	1	1
ZBTB26	1	1	1	1	1	1	1	1	1	27.6624295663554
ZBTB40	43.5719463607009	1	120.049597521635	1	35.2593324707994	32.8401993948891	28.0900172182212	1	1	26.3416817944693
ZBTB46	1	1	1	45.4551576896182	1	1	1	71.7427811535217	1	1
ZBTB48	1	1	1	1	1	1	1	1	1	27.5800011600504
ZBTB49	1	1	1	1	1	1	1	1	1	48.7103083947285
ZBTB5	1	19.9193639123096	1	1	1	53.4396388866628	1	31.4898608715002	1	1
ZBTB6	1	42.6771588255243	1	1	38.2815848965364	1	1	1	1	30.2917221374563
ZBTB7C	1	1	1	1	1	1	48.7404149784156	1	1	41.9992904643259
ZBTB8A	1	1	1	1	1	36.580710033275	1	1	1	1
ZC3H11B	1	1	1	1	1	1	34.991588822185	1	1	1
ZC3H12B	1	39.8666845917854	1	1	1	1	27.7980632666152	1	1	1
ZC3H3	1	1	1	1	1	1	1	1	32.4833386447308	1
ZC3H8	83.1052717445346	1	179.401533135731	1	75.6647423717124	35.2641167323281	33.9876367623393	1	37.1184500758399	1
ZC4H2	1	1	1	1	1	1	45.130192991837	1	1	42.6004600407656
ZCCHC18	1	49.4164748961387	1	1	1	1	52.0627386469634	1	1	1
ZCCHC24	1	1	1	205.99354181111	1	40.2163175513166	1	72.6733274406715	1	44.3500003781467
ZDHHC12	1	46.0529097779264	1	1	1	1	1	1	1	1
ZDHHC18	1	91.3107686799209	1	1	1	1	1	1	1	1
ZDHHC24	28.4584519179762	1	1	1	1	1	31.8343703331814	1	1	1
ZDHHC8	1	1	61.205184851733	1	1	1	1	1	1	1
ZEB2	1	1	256.526254447357	307.166641785608	1	1	1	78.7012828944197	119.412341730608	1
ZFAND2B	1	1	1	1	1	1	1	1	1	34.3796199182983
ZFHX2	1	47.6609513959334	75.9888104246981	1	1	1	58.3123967930621	1	1	1
ZFP28	1	26.6016339832003	1	1	1	1	1	1	1	1
ZFP30	1	71.7632775336158	1	1	1	1	35.1932476418131	1	1	1
ZFP36L1	1	85.2866146457662	282.511709491935	926.306335740826	180.139914766695	1534.5926267657	1	878.538252604565	428.956446135994	1
ZFP37	1	43.3359854021387	1	1	1	1	1	1	1	1
ZFPM2	1	86.6563833078516	1	1	1	1	53.0928242668133	1	1	36.3625062676485
ZFYVE26	1	1	1	1	1	1	1	1	30.0651092016875	1
ZFYVE28	36.6134198854343	1	1	1	37.405623492052	1	1	32.8677733113828	1	1
ZKSCAN2	1	37.8610118196034	1	1	1	1	1	1	1	1
ZKSCAN5	25.18631409001	1	43.7258383735567	1	1	1	1	1	1	1
ZMAT4	1	1	61.2297041075897	1	1	1	1	1	1	41.8878973861385
ZMYM1	1	1	104.513476473063	1	1	1	1	1	1	1
ZMYM6	1	45.0234293501467	61.205184851733	1	1	1	1	1	30.2553060508331	1
ZNF107	1	51.9273212409376	1	1	1	1	1	1	1	1
ZNF112	1	1	44.3259294225525	1	1	1	1	1	1	1
ZNF121	37.0233410094764	43.3419491835039	1	1	1	1	1	1	1	1
ZNF132	1	53.1110037481038	1	1	1	1	1	1	1	1
ZNF133	1	1	1	1	1	1	1	1	1	29.547071888371
ZNF136	1	1	1	1	24.8926859834769	1	31.9338877965109	1	1	1
ZNF138	1	45.5406312805813	1	1	1	1	36.7750645167541	1	1	32.217979874805
ZNF14	1	41.6132716943417	1	1	1	1	1	1	1	1
ZNF154	1	1	1	1	1	1	29.811440795568	1	1	1
ZNF160	1	1	1	1	1	1	26.9492577855581	1	1	1
ZNF184	1	49.4519799040831	1	1	1	1	1	1	1	1
ZNF185	1	1	1	1	1	42.8030905758988	1	1	1	1
ZNF197	1	65.3462748169376	61.205184851733	1	1	1	1	1	1	1
ZNF200	1	25.746943168231	44.3259294225525	1	1	1	1	1	1	1
ZNF213	1	1	1	1	1	1	1	1	1	34.3092603259759
ZNF219	1	1	51.582047826637	1	1	39.9090055737188	42.9865969953199	1	1	1
ZNF253	1	46.9304086639175	1	1	1	1	35.5859686425203	1	1	39.3603993879427
ZNF260	1	1	1	1	33.9683431124522	30.9926154581412	1	1	1	1
ZNF266	1	1	1	1	38.6026825942755	1	1	32.8271714960473	31.2751448516895	1
ZNF273	1	1	1	1	1	1	31.5937430903455	1	1	1
ZNF274	1	26.3256872577372	1	1	1	1	1	1	1	1
ZNF277	45.012603375772	46.1187055906359	104.555633530142	1	36.6038870023375	1	1	1	34.3278591485187	37.3358695081964
ZNF280B	35.4380942689251	46.453397707975	104.28075725717	1	1	1	49.6551008742929	1	1	1
ZNF282	1	43.2665519254914	1	1	1	1	1	1	1	1
ZNF287	1	20.162532051006	1	1	1	1	1	1	1	30.384932124064
ZNF316	1	1	61.205184851733	1	33.1333108748999	1	30.7228181926573	1	1	1
ZNF317	32.2123450594747	1	44.3259294225525	1	29.8360304396329	1	1	1	1	1
ZNF318	1	1	61.205184851733	43.9384006910863	1	33.6349535192896	47.6395803517458	1	1	1
ZNF319	1	71.2023411520808	1	1	1	1	1	1	1	1
ZNF329	1	73.0792742870073	1	1	1	1	1	1	1	1
ZNF334	1	1	1	1	1	1	1	1	1	36.1659638596004
ZNF335	1	1	1	1	35.4481492203159	1	1	1	1	1
ZNF347	1	1	1	1	32.1134463677663	1	1	1	1	1
ZNF354A	1	62.6808208447629	141.343763038073	37.254384530609	1	1	1	1	1	1
ZNF354B	1	1	61.205184851733	1	1	1	1	1	1	1
ZNF365	30.5584707474647	1	1	1	1	1	35.1622119469951	1	41.4277127833667	133.490853551721
ZNF383	1	75.2178596504129	1	1	1	1	1	1	1	1
ZNF398	43.5432978328623	67.5258919524688	1	1	48.165138647061	1	29.5019163277587	1	1	1
ZNF407	1	52.256744417558	44.7991696368008	1	1	1	1	1	1	1
ZNF415	1	27.8097160927793	1	1	1	1	1	1	1	1
ZNF426	35.7778047228522	1	74.8866110410558	53.4230329648028	1	1	35.2801496353345	1	1	1
ZNF43	1	1	1	1	1	69.3259988609099	59.9495018738912	1	1	40.3609995234866
ZNF432	1	1	1	1	33.0508708973605	1	1	1	1	1
ZNF438	1	20.2275692263017	1	1	1	1	1	1	1	1
ZNF441	29.1633168848049	42.6004215956472	1	1	1	1	1	1	1	1
ZNF444	1	1	1	1	1	38.4674387354483	1	1	1	1
ZNF445	32.7977336129484	53.3298309144861	1	1	1	1	1	1	1	31.1630451234099
ZNF461	1	43.363533170567	1	1	1	1	1	1	1	1
ZNF467	1	72.5630671667589	1	1	1	1	1	35.4520075065232	1	60.0325531073798
ZNF470	29.8623332505728	1	1	1	1	1	1	1	1	1
ZNF471	1	1	1	1	1	1	30.7384072961795	1	1	1
ZNF487	1	39.8666845917854	1	1	1	1	34.9412902627933	1	1	1
ZNF507	1	1	104.513476473063	39.2845663085213	1	1	1	31.7549286050861	1	35.0716686434387
ZNF513	1	1	1	1	27.0583980627113	30.144787417838	1	1	1	30.4735198773697
ZNF521	1	1	94.890339447967	1	1	84.9664147399756	1	35.8629666562667	1	1
ZNF528	1	110.507378122582	1	1	1	1	27.6697630514224	1	1	1
ZNF529	42.9035270896034	1	1	1	57.0212004747474	1	34.9120382029585	33.6430439280449	1	1
ZNF536	1	1	1	1	61.3918126921235	1	1	1	1	40.2512831771979
ZNF540	43.343934752849	1	1	1	29.051664668219	1	1	1	1	27.4909756075312
ZNF544	1	1	1	1	1	1	32.8843399243488	1	1	1
ZNF548	35.7909609928082	35.2790810740495	1	1	1	1	77.9206592329757	1	1	1
ZNF550	1	67.0480620070537	1	1	46.8373381703894	1	1	1	1	1
ZNF557	1	46.9722481437853	1	1	1	1	1	1	1	1
ZNF558	1	25.746943168231	1	1	1	1	1	1	1	1
ZNF559	31.2518478980072	1	1	1	1	1	1	1	1	25.2960538686999
ZNF570	34.1670103450076	1	1	1	39.7141114244383	1	35.6364508308543	33.657178170514	1	1
ZNF571	1	1	1	1	37.7963708343634	1	1	1	1	1
ZNF573	1	45.4294186554604	1	1	1	1	1	1	1	1
ZNF576	40.9597435683738	1	1	1	55.5601670486031	1	1	1	35.5340293932213	32.0238767126481
ZNF579	1	1	1	1	31.9353038175312	1	1	1	1	28.6087970154624
ZNF583	29.5751959288758	1	1	1	36.7362117063501	1	1	1	1	1
ZNF587	63.9033289839453	1	61.205184851733	1	52.4878810729679	1	27.3385879121467	1	32.1345055604289	1
ZNF597	1	1	1	1	1	1	1	34.3886794319892	1	1
ZNF598	29.6099564605143	1	1	1	1	1	1	1	1	1
ZNF599	1	1	74.8866110410558	1	1	1	1	1	1	1
ZNF606	1	40.4787439179981	1	1	1	1	1	1	1	1
ZNF608	1	1	1	36.3730599874552	1	96.2024334678128	1	38.5825811316684	1	1
ZNF611	1	1	1	1	1	1	29.7916423474889	1	1	1
ZNF623	1	1	61.3907166056601	1	1	1	1	1	1	27.1743822168169
ZNF626	1	79.3777072830744	1	1	1	35.4205740531452	70.37072106666	1	1	44.6204698404824
ZNF667	158.739627762705	56.6326380075173	31.087441404255	1	149.458315789011	37.8533666483653	25.6359638681945	1	64.2640877932196	1
ZNF668	1	79.615743853068	1	1	1	1	1	1	1	1
ZNF671	1	1	44.3259294225525	1	1	1	1	1	1	29.2854196366144
ZNF675	1	67.1690333805455	1	1	1	1	1	1	1	1
ZNF687	1	45.5406312805813	61.205184851733	1	33.6560355729018	1	1	1	1	1
ZNF704	1	1	44.3259294225525	77.9349519850777	1	1	27.4618947572653	62.8910962865155	1	1
ZNF708	1	1	1	1	34.5347748099304	1	39.5329847756808	1	1	31.5904300384505
ZNF713	32.327193530897	1	1	1	32.3221361678674	1	1	1	1	1
ZNF717	30.2021771771699	1	1	1	1	1	1	1	1	1
ZNF738	1	1	1	1	1	1	28.1442744534143	1	1	1
ZNF747	1	1	44.3259294225525	1	1	1	1	1	1	1
ZNF75D	1	1	1	1	1	1	27.0994948020525	1	1	1
